day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
14,24,1950022.93,1,0,1,1,1,0
7,22,1803411.53,1,1,0,1,1,0
13,21,469152.9,0,1,0,1,1,0
4,2,1311150.9,1,1,0,1,1,0
1,11,400374.02,0,0,0,1,1,0
1,18,245386.53,0,1,0,1,1,0
9,16,134861.82,1,0,1,1,1,0
9,21,52589.69,0,1,0,1,1,0
1,9,322423.19,0,1,0,1,1,0
11,14,1383.05,0,0,0,1,0,1
24,16,66188.66,1,1,0,1,1,0
1,19,20301.83,0,0,0,1,0,1
2,12,130420.99,0,0,0,1,1,0
28,23,10000000.0,1,0,1,1,1,0
9,21,360160.56,0,1,0,1,1,0
1,2,14949.84,1,0,1,1,1,0
10,16,205726.45,0,1,0,1,1,0
17,16,365763.62,0,0,0,1,1,0
11,20,175597.64,1,1,0,1,1,0
17,13,1251062.96,0,0,1,1,1,0
19,21,2600970.32,1,1,0,1,1,0
11,10,40484.67,0,0,0,1,0,1
16,19,12345.73,0,0,0,1,0,1
15,12,26679.61,0,0,0,1,0,1
15,9,49408.86,0,0,0,1,0,1
1,11,309228.35,0,1,0,1,1,0
15,20,177299.65,0,1,0,1,1,0
11,18,4667.95,0,0,0,1,0,1
11,19,4388.71,0,0,0,1,0,1
2,3,1218165.88,1,0,1,1,1,0
9,14,329912.2,0,0,0,1,1,0
10,15,37700.18,0,0,0,1,0,1
2,23,225850.53,1,0,1,1,1,0
8,10,338654.69,0,0,0,1,1,0
22,10,15499.9,0,0,0,1,0,1
13,12,42470.26,0,0,0,1,0,1
10,15,167938.99,0,0,0,1,1,0
10,9,10276.87,1,0,1,1,1,0
9,15,11673.22,0,0,0,1,0,1
7,21,184454.76,0,0,0,1,1,0
7,19,57165.68,0,1,0,1,1,0
13,14,230569.4,0,0,0,1,1,0
23,19,400276.72,1,0,1,1,1,0
15,16,200119.54,0,1,0,1,1,0
24,20,1351104.53,1,0,1,1,1,0
15,17,14629.44,0,0,0,1,1,0
17,20,2754759.04,1,1,0,1,1,0
15,14,94910.25,0,1,0,1,1,0
8,17,63009.43,1,1,0,1,1,0
1,12,260233.93,0,1,0,1,1,0
8,20,56117.02,0,0,0,1,1,0
2,12,15995.83,0,0,0,1,0,1
13,21,144835.73,0,0,0,1,1,0
12,16,108618.36,0,1,0,1,1,0
12,9,76642.85,1,1,0,1,1,0
1,19,16359.47,0,1,0,1,1,0
10,15,3381.48,0,0,0,1,0,1
2,9,5551.08,0,0,0,1,0,1
16,19,626673.66,1,0,1,1,1,0
8,15,7250.06,0,0,0,1,0,1
25,20,4679.43,0,0,0,1,0,1
10,13,189491.64,0,1,0,1,1,0
16,19,2983996.6,1,0,1,1,1,0
2,18,48871.05,0,0,0,1,1,0
15,10,261534.83,0,0,0,1,1,0
9,20,194333.75,0,1,0,1,1,0
12,16,150821.37,0,0,0,1,1,0
9,7,465498.74,1,1,0,1,1,0
15,18,79115.04,0,1,0,1,1,0
10,12,1618305.38,0,0,1,1,1,0
26,3,2319926.01,1,1,0,1,1,0
16,18,17736.75,0,0,0,1,0,1
17,24,8074.61,0,0,0,1,0,1
10,19,26290.37,0,0,0,1,1,0
10,21,20440.13,0,0,0,1,0,1
20,1,283415.1,1,1,0,1,1,0
9,10,5258.33,0,0,0,1,0,1
13,21,2019508.99,1,0,1,1,1,0
7,16,106828.47,0,1,0,1,1,0
14,19,8762.69,0,0,0,1,0,1
8,14,220387.9,0,1,0,1,1,0
16,5,31315.51,1,1,0,1,1,0
24,11,8360.55,0,0,0,1,0,1
13,17,275842.54,0,1,0,1,1,0
22,9,168033.36,1,1,0,1,1,0
22,21,8244.55,0,0,0,1,0,1
22,10,5912204.0,1,1,0,1,1,0
9,12,195001.36,0,1,0,1,1,0
26,21,662104.87,1,0,1,1,1,0
1,20,14579.51,0,1,0,1,1,0
7,11,10017.55,0,0,0,1,0,1
14,19,96926.22,0,1,0,1,1,0
10,12,36091.02,0,1,0,1,1,0
18,9,2028897.08,1,0,1,1,1,0
16,16,163004.3,0,1,0,1,1,0
8,20,1854.41,0,0,0,1,0,1
10,19,202406.18,0,1,0,1,1,0
21,21,9301213.46,1,0,1,1,1,0
6,19,25282.72,0,1,0,1,1,0
8,12,452085.15,0,1,0,1,1,0
2,18,184929.4,0,1,0,1,1,0
19,4,59841.44,1,1,0,1,1,0
14,18,354285.62,0,1,0,1,1,0
16,12,273986.71,0,1,0,1,1,0
17,20,102330.46,0,0,0,1,1,0
2,13,7701.12,0,0,0,1,0,1
21,15,58737.53,1,0,1,1,1,0
9,9,317899.44,0,1,0,1,1,0
15,10,151223.4,0,0,0,1,1,0
14,9,2950.92,0,0,0,1,0,1
7,18,54480.15,0,1,0,1,1,0
12,10,1959.7,0,0,0,1,1,0
17,11,8886.48,0,0,0,1,0,1
1,16,8652.96,0,0,0,1,0,1
30,22,94778.03,0,1,0,1,1,0
17,13,317782.84,0,1,0,1,1,0
2,14,57124.3,0,1,0,1,1,0
13,12,993.5,0,1,0,1,1,0
8,12,134015.98,0,0,0,1,1,0
10,10,337631.42,0,1,0,1,1,0
6,9,568061.89,0,1,0,1,1,0
15,17,88343.25,0,1,0,1,1,0
2,17,80615.16,0,1,0,1,1,0
2,10,211092.66,0,1,0,1,1,0
2,20,214867.51,0,0,0,1,1,0
7,18,13928.88,0,0,0,1,0,1
11,18,119361.16,0,0,0,1,1,0
2,11,36508.24,0,0,0,1,0,1
10,13,518588.91,0,0,0,1,1,0
14,19,71952.23,0,0,0,1,1,0
12,18,77377.17,0,0,0,1,1,0
8,19,12038.0,0,1,0,1,1,0
16,16,50516.61,0,0,0,1,1,0
2,21,20178.38,0,0,0,1,0,1
20,13,36506.92,0,1,0,1,1,0
9,19,112906.37,0,1,0,1,1,0
11,9,4720554.95,1,0,1,1,1,0
13,10,427.56,0,0,0,1,0,1
14,17,308248.73,0,1,0,1,1,0
13,17,120225.11,0,0,0,1,1,0
25,20,196385.55,1,0,1,1,1,0
11,11,4052.16,0,0,0,1,0,1
6,20,208586.89,0,0,0,1,1,0
14,13,4575.39,0,0,0,1,0,1
18,16,2772748.37,1,0,1,1,1,0
17,15,5403.05,0,1,0,1,1,0
11,19,228447.56,0,1,0,1,1,0
8,22,185510.21,1,0,1,1,1,0
13,15,144021.77,0,1,0,1,1,0
1,7,262434.54,1,1,0,1,1,0
7,19,9153.23,0,0,0,1,0,1
1,5,120074.73,1,0,1,1,1,0
12,19,13856.89,0,0,0,1,0,1
12,18,245035.36,0,1,0,1,1,0
5,3,1515291.19,1,1,0,1,1,0
29,8,10000000.0,1,1,0,1,1,0
6,18,196757.26,0,0,1,1,1,0
14,17,230552.96,0,1,0,1,1,0
1,12,7911.85,0,0,0,1,0,1
5,17,314976.75,1,1,0,1,1,0
11,11,848387.94,0,0,1,1,1,0
9,12,22281.9,0,0,0,1,0,1
21,21,8020192.15,1,0,1,1,1,0
7,19,6829.22,0,0,1,1,1,0
10,22,10801.56,0,0,0,1,0,1
14,15,6569881.2,0,0,1,1,1,0
29,15,3009125.59,1,0,1,1,1,0
7,20,9411.19,0,0,0,1,0,1
15,9,927729.13,1,1,0,1,1,0
16,12,8242.66,0,0,0,1,0,1
1,16,126235.91,0,0,0,1,1,0
20,6,102464.68,1,1,0,1,1,0
2,17,196605.86,0,0,1,1,1,0
13,17,10769.27,0,0,0,1,0,1
16,16,62048.96,0,0,0,1,1,0
16,16,31591.36,0,0,0,1,0,1
12,12,143623.43,0,0,0,1,1,0
1,14,662102.53,0,1,0,1,1,0
31,6,316882.94,1,0,1,1,1,0
9,22,7655.91,0,0,0,1,0,1
2,22,108623.79,0,0,0,1,1,0
6,14,32583.66,0,0,0,1,0,1
9,13,67947.46,0,0,0,1,1,0
17,12,53787.21,0,1,0,1,1,0
1,18,7560.47,0,0,0,1,0,1
16,19,142331.98,0,1,0,1,1,0
7,15,301193.32,1,1,0,1,1,0
15,14,19323.07,0,0,0,1,1,0
31,1,71216.62,1,0,1,1,1,0
9,20,5395.32,0,1,0,1,1,0
28,18,113336.41,1,0,1,1,1,0
17,16,205327.21,0,1,0,1,1,0
13,19,105637.05,0,1,0,1,1,0
14,20,898.07,0,0,0,1,0,1
11,12,81168.66,0,1,0,1,1,0
11,14,142741.38,0,1,0,1,1,0
15,10,144498.48,0,1,0,1,1,0
1,17,911.86,0,0,0,1,0,1
2,19,12400.77,0,0,0,1,0,1
1,19,155796.66,0,1,0,1,1,0
8,13,162.74,0,1,0,1,1,0
25,4,105861.07,1,0,1,1,1,0
2,13,8878.62,0,0,0,1,0,1
26,14,112277.62,0,0,0,1,1,0
15,19,2105.95,0,0,0,1,0,1
13,18,1068189.05,0,0,1,1,1,0
11,11,7670.11,0,0,0,1,0,1
28,1,343770.74,0,0,0,1,1,0
9,9,411686.36,0,1,0,1,1,0
12,21,10726.41,0,0,0,1,0,1
10,9,309.76,0,0,0,1,0,1
24,13,582733.66,0,0,1,1,1,0
10,16,25280.47,0,1,0,1,1,0
2,17,133273.99,0,0,0,1,1,0
16,19,22011.06,0,0,0,1,0,1
7,9,415859.88,0,1,0,1,1,0
16,18,159243.92,0,1,0,1,1,0
12,18,1412.17,0,0,0,1,0,1
1,8,477708.62,0,0,0,1,1,0
12,17,3718.99,0,0,0,1,0,1
15,14,219530.96,0,1,0,1,1,0
20,1,173020.24,1,0,1,1,1,0
1,11,33367.26,0,0,0,1,0,1
12,18,27914.2,0,1,0,1,1,0
15,21,18560.23,0,1,0,1,1,0
12,24,5635918.33,0,0,1,1,1,0
1,10,9752.64,0,0,0,1,0,1
6,9,106718.33,0,1,0,1,1,0
15,16,1913.64,0,0,0,1,0,1
30,5,1947831.96,1,0,1,1,1,0
21,13,761398.46,0,0,1,1,1,0
10,14,7954.68,0,0,0,1,0,1
9,20,10000000.0,1,0,1,1,1,0
12,18,11611.94,0,0,0,1,0,1
11,11,250025.66,0,1,0,1,1,0
23,18,105097.16,1,0,1,1,1,0
29,21,463891.31,1,0,1,1,1,0
16,18,272789.32,0,0,1,1,1,0
6,11,32853.54,0,1,0,1,1,0
1,17,434979.15,0,1,0,1,1,0
10,10,33589.39,0,0,0,1,0,1
1,9,14786.84,0,0,0,1,0,1
9,11,117183.23,0,1,0,1,1,0
1,8,4560.65,0,0,0,1,0,1
17,16,4598089.88,1,1,0,1,1,0
9,10,808459.78,0,0,1,1,1,0
9,20,196346.7,0,0,1,1,1,0
9,12,96082.34,0,0,0,1,1,0
13,13,2276098.78,0,0,1,1,1,0
8,14,60703.82,0,1,0,1,1,0
6,12,57969.12,0,0,0,1,1,0
6,13,113050.89,0,1,0,1,1,0
6,12,190737.49,1,1,0,1,1,0
7,10,24132.64,0,0,0,1,0,1
9,23,122153.08,0,1,0,1,1,0
9,11,153065.42,0,1,0,1,1,0
8,20,67739.39,0,1,0,1,1,0
12,19,101515.68,1,1,0,1,1,0
10,10,141510.62,0,0,1,1,1,0
1,16,5114.86,0,0,0,1,0,1
16,9,18557.19,0,0,0,1,0,1
7,20,115849.52,0,1,0,1,1,0
14,20,11549.02,0,0,0,1,0,1
13,10,148387.14,0,1,0,1,1,0
26,5,2011285.35,1,1,0,1,1,0
26,1,98099.07,1,0,1,1,1,0
9,21,376879.56,0,0,1,1,1,0
2,16,3354.29,0,0,0,1,0,1
14,23,9771.82,0,0,0,1,0,1
14,10,2274766.1,1,1,0,1,1,0
10,19,1539544.57,0,0,1,1,1,0
12,20,5655.04,0,0,0,1,0,1
4,15,115461.48,1,0,1,1,1,0
2,8,2023920.09,1,1,0,1,1,0
7,12,164851.64,0,1,0,1,1,0
7,11,2602.8,0,0,0,1,0,1
2,20,9835.36,0,0,0,1,0,1
17,12,56810.01,0,1,0,1,1,0
11,16,22168.03,0,0,0,1,0,1
2,20,30375.33,0,1,0,1,1,0
5,8,86170.94,1,1,0,1,1,0
8,19,161694.43,0,0,0,1,1,0
1,16,172285.14,0,0,0,1,1,0
5,23,224913.14,1,1,0,1,1,0
2,16,14526.35,0,0,0,1,0,1
12,14,391601.52,0,0,0,1,1,0
9,9,269774.06,0,0,0,1,1,0
29,20,880661.14,1,0,1,1,1,0
6,19,108412.3,0,0,0,1,1,0
16,15,667733.81,1,0,1,1,1,0
2,19,10219.43,0,0,0,1,0,1
4,1,400157.86,1,1,0,1,1,0
10,12,240127.65,0,1,0,1,1,0
11,11,1517.38,0,0,0,1,0,1
15,11,13130.79,0,1,0,1,1,0
7,20,276042.59,1,0,1,1,1,0
8,22,291773.2,0,0,0,1,1,0
13,17,10340.71,0,0,0,1,0,1
9,19,26165.49,0,1,0,1,1,0
12,19,90049.97,0,0,0,1,1,0
17,9,46716.71,0,1,0,1,1,0
15,19,444669.37,0,0,0,1,1,0
6,16,7563536.91,1,1,0,1,1,0
6,20,19463.16,0,0,0,1,0,1
17,10,222808.98,0,1,0,1,1,0
11,16,9811104.49,1,0,1,1,1,0
10,10,106355.92,0,1,0,1,1,0
10,17,10607.9,0,0,0,1,0,1
11,9,299298.5,1,0,1,1,1,0
13,13,1182.72,0,0,0,1,0,1
3,1,114017.19,1,1,0,1,1,0
30,21,407275.43,1,0,1,1,1,0
10,16,242742.79,0,1,0,1,1,0
25,12,13421.28,1,0,1,1,1,0
14,11,75145.11,0,0,0,1,0,1
2,10,933493.3,0,0,1,1,1,0
8,10,247254.55,0,0,0,1,1,0
17,19,1458082.89,0,0,1,1,1,0
1,16,1273854.18,0,0,1,1,1,0
8,12,204749.05,0,0,1,1,1,0
17,12,12425.2,0,0,0,1,1,0
11,9,24273.28,0,1,0,1,1,0
24,12,57149.16,0,1,0,1,1,0
14,7,88424.06,1,0,1,1,1,0
17,20,2891.53,0,0,0,1,0,1
10,24,14217.07,0,0,0,1,0,1
1,24,7252.82,0,0,0,1,0,1
2,18,179046.09,0,0,0,1,1,0
12,18,121707.58,0,0,1,1,1,0
4,23,53062.52,1,1,0,1,1,0
14,19,13949.07,0,0,0,1,0,1
15,14,188853.36,0,1,0,1,1,0
8,18,3025.82,0,0,0,1,0,1
1,14,8706.47,0,0,0,1,0,1
11,20,59720.37,0,1,0,1,1,0
17,14,65023.66,0,0,0,1,0,1
11,15,149178.99,0,1,0,1,1,0
2,16,189734.53,0,1,0,1,1,0
17,23,48132.52,1,0,1,1,1,0
1,22,4315.71,0,0,0,1,0,1
7,15,57800.73,0,1,0,1,1,0
9,20,225.52,0,0,0,1,0,1
7,13,939518.05,1,1,0,1,1,0
17,15,178364.59,0,0,0,1,1,0
9,20,48190.0,0,0,0,1,1,0
13,22,4965.22,0,0,0,1,0,1
11,10,364998.92,0,0,0,1,1,0
29,15,6342.93,0,0,0,1,1,0
9,17,2731.1,0,0,0,1,0,1
12,14,555587.88,0,0,0,1,1,0
15,20,8233.81,0,0,0,1,0,1
8,19,106668.18,0,1,0,1,1,0
8,20,92821.09,0,1,0,1,1,0
7,20,380506.55,0,1,0,1,1,0
12,18,257719.87,0,0,0,1,1,0
1,10,11673.48,0,0,0,1,0,1
25,6,1270565.77,1,0,1,1,1,0
11,20,132018.51,0,1,0,1,1,0
29,16,44802.26,0,0,0,1,1,0
9,18,14362.55,0,0,0,1,0,1
10,13,143332.0,1,0,1,1,1,0
4,23,91143.79,0,1,0,1,1,0
16,9,34550.3,0,0,0,1,0,1
14,16,158428.17,0,0,0,1,1,0
13,10,247711.03,0,0,0,1,1,0
29,14,1637875.33,1,0,1,1,1,0
11,17,4085.93,0,0,0,1,0,1
10,21,145346.9,0,1,0,1,1,0
7,24,2523.33,0,0,0,1,0,1
2,16,242729.66,0,1,0,1,1,0
14,18,18374.65,0,0,0,1,0,1
9,16,64456.38,0,0,0,1,1,0
23,14,2457.12,0,0,0,1,0,1
15,19,85910.3,0,1,0,1,1,0
12,20,2359.71,0,0,0,1,0,1
22,14,7177.05,0,0,0,1,0,1
9,21,10305.25,0,0,0,1,0,1
9,19,91626.23,0,1,0,1,1,0
30,14,10000000.0,1,1,0,1,1,0
8,15,194043.98,0,1,0,1,1,0
2,16,272222.69,0,1,0,1,1,0
16,18,242722.7,0,0,0,1,1,0
10,19,66664.11,0,0,0,1,1,0
28,4,258570.41,1,1,0,1,1,0
7,9,312031.17,0,0,0,1,1,0
10,15,473561.31,0,0,1,1,1,0
13,17,25221.27,0,0,0,1,0,1
1,20,123549.65,0,1,0,1,1,0
1,20,111046.7,0,1,0,1,1,0
7,9,133379.04,0,1,0,1,1,0
3,19,42513.08,1,0,1,1,1,0
10,10,1012.08,0,0,0,1,0,1
23,24,45116.24,1,1,0,1,1,0
16,20,286839.57,0,1,0,1,1,0
19,1,673722.73,1,0,1,1,1,0
10,13,90056.39,0,0,0,1,1,0
1,20,8367.77,0,0,0,1,0,1
23,22,21418.86,1,1,0,1,1,0
14,19,14178.82,0,0,0,1,0,1
12,21,7319.28,0,0,0,1,0,1
17,19,7300.23,0,0,0,1,0,1
9,15,208741.56,0,0,0,1,1,0
7,10,14838.5,0,0,0,1,0,1
27,11,182739.36,1,0,1,1,1,0
16,15,4189.99,0,0,0,1,1,0
22,12,414794.23,1,1,0,1,1,0
21,22,73051.02,1,0,1,1,1,0
13,17,44849.05,0,0,0,1,1,0
2,13,114806.48,0,1,0,1,1,0
1,14,65488.05,1,0,1,1,1,0
13,12,774761.84,1,0,1,1,1,0
7,23,855787.37,0,0,1,1,1,0
17,19,757764.98,0,0,1,1,1,0
13,10,2109.61,0,0,0,1,0,1
8,24,1764326.19,1,1,0,1,1,0
16,13,170995.53,0,1,0,1,1,0
2,16,26950.06,1,1,0,1,1,0
25,22,453699.35,1,1,0,1,1,0
11,9,289931.88,0,0,0,1,1,0
18,19,4892226.25,1,1,0,1,1,0
2,11,382940.26,0,1,0,1,1,0
15,21,484493.06,1,1,0,1,1,0
2,10,267279.6,0,1,0,1,1,0
19,20,227349.18,1,0,1,1,1,0
9,20,296699.39,1,1,0,1,1,0
9,11,443426.38,0,1,0,1,1,0
12,22,48168.01,0,1,0,1,1,0
20,10,104171.37,1,1,0,1,1,0
1,10,274177.64,0,1,0,1,1,0
27,9,405400.26,1,0,1,1,1,0
1,13,423530.73,0,1,0,1,1,0
18,22,221511.12,1,1,0,1,1,0
8,21,32830.82,1,1,0,1,1,0
14,18,187981.46,0,1,0,1,1,0
9,19,4654.47,0,0,0,1,0,1
4,19,921668.95,1,1,0,1,1,0
17,4,960196.16,1,1,0,1,1,0
17,20,146484.69,0,1,0,1,1,0
12,9,51218.3,0,1,0,1,1,0
8,11,265233.7,0,0,0,1,1,0
14,5,681007.64,1,1,0,1,1,0
6,11,2248584.96,1,0,1,1,1,0
17,10,112184.54,0,0,0,1,1,0
30,23,6219566.63,1,0,1,1,1,0
6,12,74605.71,0,0,0,1,1,0
14,18,40388.58,1,0,1,1,1,0
6,20,2144.7,0,0,0,1,1,0
14,9,17955.87,0,0,1,1,1,0
8,13,12348.76,0,0,0,1,0,1
10,11,320063.17,0,1,0,1,1,0
13,9,189332.5,0,0,0,1,1,0
9,12,336480.75,0,0,0,1,1,0
6,23,308264.07,0,1,0,1,1,0
17,16,123356.71,0,0,1,1,1,0
10,11,315707.15,0,1,0,1,1,0
24,21,11744.2,0,0,0,1,0,1
8,17,795084.42,0,0,1,1,1,0
17,21,2740879.15,1,0,1,1,1,0
8,19,5500.73,0,0,0,1,0,1
22,17,98086.09,1,1,0,1,1,0
20,20,14155.59,0,0,0,1,0,1
9,19,810.41,0,0,0,1,0,1
17,5,173668.46,1,1,0,1,1,0
15,20,10504.02,0,0,0,1,1,0
8,14,168338.65,0,0,0,1,1,0
16,12,22407.65,0,0,0,1,0,1
15,16,2808.62,0,0,0,1,0,1
12,13,15980.94,0,0,0,1,0,1
2,11,81787.06,0,1,0,1,1,0
12,20,37145.62,0,1,0,1,1,0
7,16,54734.56,0,1,0,1,1,0
5,13,177344.53,1,0,1,1,1,0
8,20,237642.64,1,0,1,1,1,0
9,9,13682.38,0,0,0,1,0,1
8,17,340842.52,0,1,0,1,1,0
11,8,18035.14,1,0,1,1,1,0
12,17,222016.56,0,1,0,1,1,0
11,4,4252656.95,1,0,1,1,1,0
15,12,13140.09,0,0,0,1,0,1
16,11,199415.91,0,1,0,1,1,0
17,16,8142.71,0,0,0,1,0,1
12,11,22579.61,0,0,0,1,0,1
3,2,592737.43,1,0,1,1,1,0
8,24,306213.63,1,1,0,1,1,0
30,21,394605.69,1,0,1,1,1,0
16,16,12240.61,0,0,0,1,0,1
3,15,148188.84,1,0,1,1,1,0
11,11,82112.74,1,1,0,1,1,0
11,21,1954854.24,1,0,1,1,1,0
11,14,4985.75,0,0,0,1,0,1
10,12,712833.93,0,0,1,1,1,0
10,14,541900.3,0,0,1,1,1,0
7,22,114747.06,0,1,0,1,1,0
12,21,13363.25,0,0,0,1,0,1
1,22,119918.17,0,1,0,1,1,0
4,24,8634.63,0,0,0,1,0,1
1,18,595594.78,0,1,0,1,1,0
14,19,213417.32,0,1,0,1,1,0
8,17,277284.26,0,1,0,1,1,0
10,22,114905.21,0,0,0,1,1,0
28,21,7760.93,0,0,0,1,0,1
26,21,1077146.94,1,0,1,1,1,0
1,17,166220.61,0,1,0,1,1,0
5,2,1273674.05,1,0,1,1,1,0
11,19,91774.26,0,0,0,1,1,0
15,15,1552664.33,1,0,1,1,1,0
1,8,14851.71,0,0,0,1,0,1
6,13,292245.34,0,0,1,1,1,0
2,13,154720.64,0,0,0,1,1,0
30,15,3399575.93,1,0,1,1,1,0
9,17,136747.02,0,0,0,1,1,0
1,8,1215.16,0,0,0,1,0,1
10,19,317305.23,0,1,0,1,1,0
1,23,7695.62,0,0,0,1,0,1
15,20,204000.57,0,1,0,1,1,0
12,10,5052211.09,1,1,0,1,1,0
16,15,15555.84,0,0,0,1,0,1
17,13,34839.82,0,0,0,1,0,1
9,17,113011.57,0,1,0,1,1,0
17,13,371599.47,0,1,0,1,1,0
13,14,189359.51,0,1,0,1,1,0
16,24,56517.37,1,1,0,1,1,0
11,16,205371.52,0,1,0,1,1,0
13,23,268366.47,1,0,1,1,1,0
17,19,129273.44,0,0,0,1,1,0
9,9,30701.15,0,1,0,1,1,0
1,15,134817.1,0,1,0,1,1,0
2,16,2580.12,0,1,0,1,1,0
17,19,12694.34,0,0,0,1,0,1
9,19,6594.69,0,0,0,1,0,1
4,23,8775594.43,1,1,0,1,1,0
2,12,226904.47,0,1,0,1,1,0
2,19,25320.51,0,1,0,1,1,0
10,20,339216.02,0,0,1,1,1,0
10,23,71867.47,1,1,0,1,1,0
17,15,36140.51,0,0,0,1,0,1
13,6,3731378.32,1,0,1,1,1,0
6,15,23387.12,0,0,0,1,0,1
6,13,171726.79,0,1,0,1,1,0
12,17,204778.86,1,0,1,1,1,0
8,17,1448.89,0,0,0,1,0,1
12,19,113889.26,0,1,0,1,1,0
7,11,191907.64,0,1,0,1,1,0
9,22,150447.81,0,1,0,1,1,0
12,11,2997.34,0,0,0,1,0,1
7,14,96884.99,0,1,0,1,1,0
26,10,298754.96,1,1,0,1,1,0
2,18,277639.52,0,1,0,1,1,0
15,14,37957.22,0,0,0,1,0,1
14,20,27588.76,0,1,0,1,1,0
1,10,11434.53,0,0,0,1,0,1
26,8,2037.27,0,0,0,1,0,1
4,21,38150.22,1,0,1,1,1,0
16,21,103829.17,0,0,0,1,1,0
11,15,14626.17,0,0,0,1,0,1
6,16,42002.41,0,0,0,1,1,0
9,11,4644693.12,1,1,0,1,1,0
16,16,208339.21,0,1,0,1,1,0
12,10,145455.13,0,0,0,1,1,0
11,19,36814.31,0,0,1,1,1,0
20,18,215896.84,0,0,0,1,1,0
17,24,90651.53,0,1,0,1,1,0
1,13,103515.48,0,1,0,1,1,0
12,12,136427.45,0,0,0,1,1,0
17,10,1801.02,0,0,0,1,1,0
6,16,35273.14,0,0,0,1,0,1
14,8,171200.54,1,0,1,1,1,0
11,18,44752.28,0,1,0,1,1,0
15,11,53684.0,0,1,0,1,1,0
15,11,589386.13,0,1,0,1,1,0
10,19,4348.84,0,0,0,1,1,0
22,16,323849.34,0,1,0,1,1,0
27,1,10000000.0,1,1,0,1,1,0
17,18,5387.41,0,1,0,1,1,0
14,19,54970.18,0,0,0,1,1,0
14,18,48629.56,0,0,0,1,0,1
6,21,4891.96,0,0,0,1,0,1
1,20,6369.41,0,0,0,1,0,1
10,15,113935.49,0,1,0,1,1,0
27,19,3092085.39,1,0,1,1,1,0
9,12,9340.86,0,0,0,1,0,1
30,18,313358.76,0,0,0,1,1,0
11,19,159692.28,0,0,0,1,1,0
7,13,253981.6,0,1,0,1,1,0
10,10,320088.26,0,1,0,1,1,0
20,23,126312.38,0,0,0,1,1,0
25,7,615398.61,1,1,0,1,1,0
16,19,36942.13,1,1,0,1,1,0
2,20,2792.94,0,0,0,1,0,1
18,6,298384.21,1,1,0,1,1,0
1,11,9138.17,0,0,0,1,0,1
1,11,83098.63,0,1,0,1,1,0
8,20,41898.47,0,0,0,1,1,0
24,23,1489916.19,1,0,1,1,1,0
14,22,554501.15,1,1,0,1,1,0
1,16,66032.45,0,1,0,1,1,0
9,12,28242.0,0,0,1,1,1,0
5,19,1001167.03,1,0,1,1,1,0
8,19,52666.81,0,1,0,1,1,0
9,15,7031.69,0,0,0,1,0,1
9,23,20063.61,0,0,0,1,0,1
12,18,441148.27,0,1,0,1,1,0
10,13,495098.97,0,1,0,1,1,0
8,15,79963.8,0,0,0,1,1,0
11,13,56954.32,0,0,0,1,1,0
6,9,228842.69,0,0,0,1,1,0
21,20,253817.04,0,1,0,1,1,0
9,14,60405.98,0,0,1,1,1,0
28,24,7218629.01,1,1,0,1,1,0
14,8,148305.3,1,1,0,1,1,0
13,13,28323.46,0,1,0,1,1,0
8,20,271728.41,0,0,0,1,1,0
6,11,194975.47,0,1,0,1,1,0
23,19,36725.66,0,1,0,1,1,0
10,20,4980.75,0,0,0,1,0,1
10,17,304257.23,0,1,0,1,1,0
9,17,69324.66,0,1,0,1,1,0
11,10,1288510.73,0,0,1,1,1,0
6,13,43771.06,0,0,0,1,0,1
1,12,224583.34,0,1,0,1,1,0
6,11,2745923.02,1,1,0,1,1,0
15,13,319974.69,1,0,1,1,1,0
12,16,268762.37,1,1,0,1,1,0
7,10,275571.27,0,0,0,1,1,0
7,20,12339.08,0,0,0,1,0,1
19,4,1532229.72,1,1,0,1,1,0
7,16,141508.56,1,0,1,1,1,0
17,19,14618.33,0,0,0,1,0,1
7,9,9553.44,0,0,0,1,0,1
15,23,3110.09,0,0,0,1,0,1
24,15,292580.76,0,1,0,1,1,0
15,11,137844.93,0,0,0,1,1,0
9,19,358287.01,0,1,0,1,1,0
16,22,281856.49,0,0,0,1,1,0
10,14,133514.43,0,1,0,1,1,0
17,13,345704.45,0,1,0,1,1,0
4,10,987591.59,1,1,0,1,1,0
10,24,121666.79,0,0,1,1,1,0
1,17,35402.33,0,1,0,1,1,0
16,12,5464727.14,1,0,1,1,1,0
1,16,82075.74,0,0,0,1,1,0
11,11,93987.08,0,1,0,1,1,0
10,15,105080.35,1,1,0,1,1,0
8,17,97084.09,0,1,0,1,1,0
15,17,173673.2,0,0,1,1,1,0
6,10,245060.68,0,1,0,1,1,0
4,16,4022408.76,1,1,0,1,1,0
13,17,144632.86,0,0,0,1,1,0
9,13,566156.42,1,1,0,1,1,0
16,22,122431.37,0,1,0,1,1,0
8,11,445705.76,1,0,1,1,1,0
11,16,4922.27,0,0,0,1,0,1
6,12,34221.16,0,0,0,1,0,1
22,18,264487.93,0,1,0,1,1,0
15,9,519188.42,0,1,0,1,1,0
16,19,168922.75,0,0,0,1,1,0
9,17,5301.32,0,0,0,1,0,1
15,14,306012.77,0,1,0,1,1,0
2,14,3227.54,0,1,0,1,1,0
8,21,60688.06,0,1,0,1,1,0
12,9,296212.67,1,1,0,1,1,0
