day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
16,19,197890.03,0,0,0,1,1,0
10,15,135090.91,0,1,0,1,1,0
18,13,19729.68,1,0,1,1,1,0
15,16,614145.31,1,0,1,1,1,0
31,7,6377401.2,1,1,0,1,1,0
10,12,497526.17,1,0,1,1,1,0
30,11,3049753.79,1,1,0,1,1,0
12,18,1709224.02,1,0,1,1,1,0
5,2,8055.06,1,0,1,1,1,0
6,13,26319.84,0,0,0,1,0,1
6,21,75087.14,0,1,0,1,1,0
2,18,48871.05,0,0,0,1,1,0
27,23,2253811.33,1,1,0,1,1,0
17,14,50722.16,1,0,1,1,1,0
11,10,174683.34,1,1,0,1,1,0
6,12,11164.45,0,0,0,1,0,1
15,18,375419.35,1,0,1,1,1,0
16,12,282264.51,0,0,0,1,1,0
21,21,472808.24,1,0,1,1,1,0
10,16,6099.27,0,0,0,1,0,1
13,15,10000000.0,1,1,0,1,1,0
9,18,111866.66,0,0,0,1,1,0
30,5,496420.67,1,0,1,1,1,0
10,16,2898.09,1,1,0,1,1,0
6,9,180417.59,0,0,1,1,1,0
17,18,68642.18,0,0,0,1,1,0
26,19,595854.2,1,1,0,1,1,0
10,16,2506.11,0,0,0,1,0,1
9,19,91441.18,0,1,0,1,1,0
10,3,555731.98,1,0,1,1,1,0
30,3,62372.43,1,1,0,1,1,0
10,6,1338487.47,1,1,0,1,1,0
17,20,156851.61,0,0,0,1,1,0
13,19,18965.13,0,1,0,1,1,0
29,20,701697.49,1,1,0,1,1,0
2,7,378204.02,1,0,1,1,1,0
15,23,2710.85,0,0,0,1,0,1
27,1,3020974.53,1,0,1,1,1,0
13,2,165368.59,1,1,0,1,1,0
9,16,11964.77,0,0,0,1,0,1
14,23,10142.05,0,0,0,1,0,1
17,20,247749.08,0,1,0,1,1,0
13,10,308659.27,0,1,0,1,1,0
1,7,5460002.91,1,0,1,1,1,0
10,9,1385945.61,1,1,0,1,1,0
27,15,305846.12,1,1,0,1,1,0
6,9,512107.24,0,0,0,1,1,0
1,11,19347.76,0,0,0,1,0,1
13,8,312151.06,1,1,0,1,1,0
17,13,59683.09,0,0,0,1,1,0
24,24,1322277.84,1,0,1,1,1,0
1,11,262246.13,0,1,0,1,1,0
17,20,43994.76,0,0,0,1,1,0
15,13,4819.18,0,0,0,1,0,1
9,20,24741.91,0,0,0,1,0,1
10,15,16959.49,0,0,0,1,0,1
15,19,90663.88,0,1,0,1,1,0
12,15,113995.64,0,0,0,1,1,0
7,16,166446.42,0,0,0,1,1,0
13,12,89772.04,0,0,0,1,1,0
9,19,162892.22,0,1,0,1,1,0
16,19,4445514.2,1,1,0,1,1,0
23,20,54643.01,0,0,0,1,1,0
7,12,11621.9,0,0,0,1,0,1
7,10,14838.5,0,0,0,1,0,1
20,19,876753.11,1,0,1,1,1,0
29,9,5878693.02,0,0,1,1,1,0
14,19,6098.09,0,0,0,1,0,1
13,19,2343696.85,1,1,0,1,1,0
15,23,105733.45,1,0,1,1,1,0
2,14,11717.88,0,0,0,1,0,1
18,17,10000000.0,1,1,0,1,1,0
16,1,3421212.04,1,0,1,1,1,0
14,16,474467.2,1,0,1,1,1,0
13,6,70173.64,1,0,1,1,1,0
16,14,115125.3,1,1,0,1,1,0
13,15,144021.77,0,1,0,1,1,0
5,8,306833.41,1,1,0,1,1,0
24,24,511389.5,1,0,1,1,1,0
27,13,3845765.36,1,0,1,1,1,0
3,21,2960254.17,1,1,0,1,1,0
10,11,26231.74,0,0,0,1,0,1
11,12,76200.04,1,1,0,1,1,0
29,18,81974.08,0,1,0,1,1,0
9,20,52952.67,0,0,1,1,1,0
19,18,133057.11,1,1,0,1,1,0
15,21,11404.59,0,1,0,1,1,0
6,16,39074.29,0,0,0,1,0,1
27,7,2391612.36,1,0,1,1,1,0
9,11,80082.69,0,1,0,1,1,0
26,1,414973.48,1,0,1,1,1,0
8,18,25795.18,0,0,0,1,0,1
11,7,333082.71,1,1,0,1,1,0
12,20,137239.94,0,1,0,1,1,0
7,12,58338.54,0,1,0,1,1,0
29,16,344127.05,0,1,0,1,1,0
17,19,7851.2,0,0,0,1,0,1
22,18,1970.31,0,0,0,1,1,0
2,4,491517.77,1,0,1,1,1,0
20,2,256556.98,1,1,0,1,1,0
2,10,191716.98,0,1,0,1,1,0
11,12,51011.35,0,0,0,1,1,0
9,14,115586.59,0,1,0,1,1,0
1,21,50974.9,0,1,0,1,1,0
24,20,1068952.42,1,1,0,1,1,0
29,4,5016884.33,1,0,1,1,1,0
1,13,192690.68,0,1,0,1,1,0
1,12,113053.8,0,1,0,1,1,0
9,15,53429.37,0,0,0,1,0,1
29,19,32935.25,1,1,0,1,1,0
6,15,14456.18,0,0,0,1,0,1
8,11,330829.26,0,1,0,1,1,0
31,10,3191058.32,1,1,0,1,1,0
7,16,120800.81,0,0,0,1,1,0
10,22,5274773.52,1,0,1,1,1,0
27,8,52541.42,1,0,1,1,1,0
13,23,4712.65,0,0,0,1,0,1
12,11,2607790.58,1,0,1,1,1,0
25,12,1064425.7,1,1,0,1,1,0
26,17,10000000.0,1,1,0,1,1,0
10,20,26928.61,0,0,0,1,1,0
14,1,5818863.13,1,1,0,1,1,0
11,20,32794.96,0,1,0,1,1,0
13,18,54795.05,0,1,0,1,1,0
16,20,6235.98,0,0,0,1,0,1
11,18,29280.46,1,1,0,1,1,0
31,11,31887.18,1,0,1,1,1,0
13,13,3582.18,0,0,0,1,0,1
29,17,2163012.63,1,1,0,1,1,0
2,9,12009.7,0,0,0,1,0,1
18,6,533269.77,1,1,0,1,1,0
24,17,15093.69,1,0,1,1,1,0
8,18,92853.59,0,0,0,1,1,0
7,10,99173.53,0,0,0,1,1,0
12,15,32777.25,0,1,0,1,1,0
15,15,152981.58,0,1,0,1,1,0
7,23,251140.96,1,0,1,1,1,0
25,14,2240.59,0,0,0,1,0,1
14,20,3841.67,0,0,0,1,0,1
9,17,231961.01,0,0,0,1,1,0
23,13,3297243.38,1,1,0,1,1,0
17,2,10000000.0,1,1,0,1,1,0
4,15,114339.1,1,0,1,1,1,0
7,16,7373.52,0,0,0,1,0,1
6,16,855368.84,0,0,1,1,1,0
1,12,8677.0,1,1,0,1,1,0
19,15,3339489.46,1,0,1,1,1,0
2,11,122032.62,1,0,1,1,1,0
24,19,39699.81,0,0,0,1,1,0
9,18,124602.85,0,0,0,1,1,0
13,8,10000000.0,1,0,1,1,1,0
13,12,794421.26,1,1,0,1,1,0
17,20,242439.99,0,0,0,1,1,0
17,20,292486.39,0,1,0,1,1,0
14,24,332815.18,0,0,0,1,1,0
14,5,223228.11,1,1,0,1,1,0
20,9,44946.2,1,1,0,1,1,0
12,21,4452001.07,1,1,0,1,1,0
14,17,232456.04,0,0,0,1,1,0
28,23,188731.21,1,1,0,1,1,0
6,3,4289.18,1,0,1,1,1,0
7,18,474250.95,0,0,0,1,1,0
2,16,2580.12,0,1,0,1,1,0
22,22,319883.28,1,1,0,1,1,0
20,6,155028.83,1,1,0,1,1,0
10,10,224038.97,0,1,0,1,1,0
10,24,899724.3,0,0,1,1,1,0
4,11,1534926.96,1,1,0,1,1,0
22,4,385050.58,1,0,1,1,1,0
21,13,1214511.61,1,1,0,1,1,0
27,24,398045.73,1,1,0,1,1,0
15,12,212972.76,0,1,0,1,1,0
27,13,11084.32,0,0,0,1,0,1
10,11,127270.65,0,0,0,1,1,0
2,15,18887.0,1,1,0,1,1,0
8,16,73486.8,1,0,1,1,1,0
17,14,10000000.0,1,1,0,1,1,0
12,20,101077.63,0,1,0,1,1,0
13,17,10340.71,0,0,0,1,0,1
2,13,237736.79,0,1,0,1,1,0
6,13,4198.21,0,1,0,1,1,0
28,13,2140888.35,1,0,1,1,1,0
17,18,340951.51,0,1,0,1,1,0
25,20,434401.5,1,0,1,1,1,0
14,16,41468.46,0,1,0,1,1,0
16,22,47850.13,0,0,0,1,1,0
5,8,142336.65,1,0,1,1,1,0
15,9,116940.32,1,0,1,1,1,0
3,10,561948.38,1,0,1,1,1,0
12,12,3594.57,0,0,0,1,0,1
11,15,6727.41,0,0,0,1,0,1
23,14,7233.96,0,0,0,1,0,1
1,18,1144089.37,1,1,0,1,1,0
2,9,145571.07,0,0,0,1,1,0
24,21,2617.35,0,0,0,1,0,1
8,17,124561.96,0,0,0,1,1,0
16,19,8317724.27,1,1,0,1,1,0
25,21,1115.76,0,0,0,1,0,1
28,15,115782.68,1,0,1,1,1,0
25,12,13421.28,1,0,1,1,1,0
10,12,118106.22,0,0,0,1,1,0
6,20,178998.54,0,1,0,1,1,0
3,7,283400.42,1,1,0,1,1,0
10,17,157353.39,1,0,1,1,1,0
22,16,1459180.14,1,1,0,1,1,0
2,17,581889.94,1,0,1,1,1,0
13,12,222620.01,0,1,0,1,1,0
10,15,94372.61,1,1,0,1,1,0
3,11,44733.5,1,0,1,1,1,0
25,9,1298920.78,1,1,0,1,1,0
15,21,484493.06,1,1,0,1,1,0
1,15,283270.15,0,1,0,1,1,0
8,22,170508.35,0,1,0,1,1,0
19,8,1102791.66,1,1,0,1,1,0
9,1,660746.19,1,0,1,1,1,0
12,12,61938.24,0,0,0,1,1,0
31,10,1152538.9,1,0,1,1,1,0
30,18,280258.44,1,1,0,1,1,0
11,16,4434.64,0,0,0,1,0,1
10,16,155327.55,0,1,0,1,1,0
11,11,347536.62,0,1,0,1,1,0
17,12,17233.78,0,0,0,1,1,0
2,19,490613.82,0,0,1,1,1,0
15,6,253261.36,1,0,1,1,1,0
8,24,1764326.19,1,1,0,1,1,0
14,2,271150.29,1,1,0,1,1,0
10,9,276129.61,0,1,0,1,1,0
7,20,39342.31,0,1,0,1,1,0
13,13,30084.92,0,0,0,1,0,1
9,23,9453680.72,1,1,0,1,1,0
20,12,652782.54,1,0,1,1,1,0
25,3,1540624.7,1,0,1,1,1,0
1,13,1161495.82,1,0,1,1,1,0
1,15,49615.35,0,1,0,1,1,0
6,11,37401.62,0,0,0,1,1,0
25,23,31322.07,0,0,0,1,1,0
3,16,31574.65,1,1,0,1,1,0
20,21,6646879.72,1,1,0,1,1,0
13,11,677503.25,1,0,1,1,1,0
7,17,266.77,0,0,0,1,0,1
12,13,261507.54,0,0,0,1,1,0
31,6,185529.91,1,1,0,1,1,0
25,20,11582.05,0,0,0,1,0,1
17,18,124337.14,0,1,0,1,1,0
5,11,418691.02,1,1,0,1,1,0
13,19,283029.93,0,1,0,1,1,0
13,8,716273.17,1,0,1,1,1,0
15,13,166251.08,0,0,0,1,1,0
31,10,403.56,1,1,0,1,1,0
20,8,86111.65,1,0,1,1,1,0
1,17,146838.74,0,0,0,1,1,0
7,7,147080.42,1,1,0,1,1,0
22,10,5912204.0,1,1,0,1,1,0
11,13,13740.93,0,0,0,1,0,1
24,19,12346.64,0,1,0,1,1,0
12,19,113360.8,1,1,0,1,1,0
1,12,13473.29,0,0,0,1,0,1
9,9,4915.53,0,0,0,1,1,0
30,2,748726.81,1,0,1,1,1,0
8,1,1179716.49,1,0,1,1,1,0
17,15,80680.97,0,0,0,1,1,0
6,17,629149.35,0,0,1,1,1,0
19,23,338083.76,1,1,0,1,1,0
20,1,145482.09,1,0,1,1,1,0
3,22,1036789.41,1,0,1,1,1,0
1,20,22548.1,0,0,0,1,0,1
14,20,320897.03,0,1,0,1,1,0
7,21,6541.57,0,0,0,1,0,1
13,14,633384.46,1,1,0,1,1,0
13,9,42810.03,0,0,0,1,0,1
16,2,1139165.57,1,0,1,1,1,0
13,18,193113.23,0,1,0,1,1,0
13,17,80676.0,0,0,0,1,1,0
10,3,2312944.11,1,0,1,1,1,0
7,13,431356.55,1,1,0,1,1,0
15,16,2111475.81,1,1,0,1,1,0
5,10,8999.56,1,1,0,1,1,0
7,19,18471.42,0,0,0,1,0,1
10,13,16430.57,0,0,0,1,0,1
3,17,215.83,1,1,0,1,1,0
9,20,9998.98,0,0,0,1,0,1
10,19,207143.31,0,0,0,1,1,0
16,17,321540.44,0,0,0,1,1,0
2,13,4340.89,0,0,0,1,1,0
13,14,1788729.73,1,1,0,1,1,0
1,15,54121.61,0,0,0,1,1,0
22,24,11070.29,1,1,0,1,1,0
11,23,4050.28,0,0,0,1,0,1
24,4,788855.1,1,0,1,1,1,0
28,16,7807640.17,1,0,1,1,1,0
13,19,18923.13,0,0,0,1,0,1
19,5,4716.08,1,0,1,1,1,0
20,21,1720600.92,1,1,0,1,1,0
12,9,76642.85,1,1,0,1,1,0
14,15,259777.75,0,0,0,1,1,0
1,14,15131.41,0,1,0,1,1,0
31,4,506923.53,1,0,1,1,1,0
4,12,152331.26,1,0,1,1,1,0
20,15,1334452.48,0,0,1,1,1,0
8,12,53264.52,0,0,0,1,1,0
12,14,89303.18,1,1,0,1,1,0
15,20,5952739.3,1,1,0,1,1,0
2,12,75359.01,0,0,0,1,1,0
9,13,128572.96,1,1,0,1,1,0
10,19,171693.68,0,1,0,1,1,0
9,17,266852.04,0,0,1,1,1,0
23,14,2457.12,0,0,0,1,0,1
8,14,166165.65,0,1,0,1,1,0
21,8,27696.89,1,1,0,1,1,0
24,8,912117.82,1,0,1,1,1,0
16,12,81814.51,1,1,0,1,1,0
8,2,871893.15,1,0,1,1,1,0
30,18,8838.19,1,1,0,1,1,0
16,17,112434.96,0,1,0,1,1,0
15,16,241653.59,0,1,0,1,1,0
24,18,3712.11,1,0,1,1,1,0
29,9,8104557.88,1,1,0,1,1,0
24,21,131295.61,0,1,0,1,1,0
22,2,7041719.54,1,1,0,1,1,0
12,1,415437.27,1,1,0,1,1,0
17,10,1303543.6,1,1,0,1,1,0
2,6,122235.11,1,1,0,1,1,0
7,14,135031.34,0,0,0,1,1,0
12,20,160296.55,1,0,1,1,1,0
11,17,81401.65,0,1,0,1,1,0
11,24,9833.68,0,0,0,1,0,1
8,18,24121.54,0,0,0,1,0,1
16,2,1936403.59,1,0,1,1,1,0
6,6,5245375.3,1,0,1,1,1,0
16,19,81407.39,0,0,0,1,1,0
3,24,2947783.87,1,0,1,1,1,0
13,20,262819.26,0,1,0,1,1,0
27,19,1707.4,1,0,1,1,1,0
20,18,274211.24,0,0,0,1,1,0
26,16,1265656.44,1,1,0,1,1,0
8,18,304472.46,1,0,1,1,1,0
1,20,181462.3,0,1,0,1,1,0
7,11,153959.46,0,1,0,1,1,0
18,17,3401641.0,1,1,0,1,1,0
9,10,6876.48,0,0,0,1,0,1
11,7,76646.05,1,0,1,1,1,0
22,21,203280.85,1,1,0,1,1,0
4,21,315654.19,1,1,0,1,1,0
15,17,15166.42,0,0,0,1,1,0
9,12,5673.12,0,0,0,1,0,1
9,13,42555.86,0,0,0,1,1,0
29,14,107732.98,1,1,0,1,1,0
13,18,143175.23,1,0,1,1,1,0
11,13,18047.27,0,0,0,1,0,1
1,19,386318.13,0,1,0,1,1,0
9,11,267578.49,0,0,0,1,1,0
19,24,10000000.0,1,0,1,1,1,0
30,8,1722892.9,1,0,1,1,1,0
3,11,3904257.51,1,0,1,1,1,0
6,11,159343.74,0,1,0,1,1,0
28,16,4651.43,1,1,0,1,1,0
12,7,279776.54,1,0,1,1,1,0
25,11,1249721.72,1,1,0,1,1,0
23,10,202968.27,1,0,1,1,1,0
3,20,281743.12,1,0,1,1,1,0
24,23,193545.61,1,1,0,1,1,0
29,22,186567.41,1,1,0,1,1,0
23,18,59111.46,0,1,0,1,1,0
1,19,3477438.49,1,1,0,1,1,0
29,5,1600721.32,1,1,0,1,1,0
23,21,29473.67,1,1,0,1,1,0
9,14,235750.53,1,1,0,1,1,0
11,9,7788.08,0,0,0,1,0,1
27,15,246250.77,1,0,1,1,1,0
7,13,331295.87,0,1,0,1,1,0
1,12,22805.57,0,0,0,1,0,1
6,23,1822754.86,1,0,1,1,1,0
15,3,6515.64,1,1,0,1,1,0
16,21,224717.2,0,1,0,1,1,0
30,11,2331777.94,1,0,1,1,1,0
21,12,2985840.4,1,0,1,1,1,0
6,14,74329.03,0,1,0,1,1,0
16,11,82359.2,0,1,0,1,1,0
7,10,205375.38,0,1,0,1,1,0
17,19,33675.77,0,0,0,1,1,0
17,14,371771.44,1,1,0,1,1,0
11,19,8342.69,0,0,0,1,0,1
21,12,162192.78,1,1,0,1,1,0
11,21,196561.69,1,1,0,1,1,0
18,20,183306.21,1,1,0,1,1,0
8,10,3354200.39,1,0,1,1,1,0
8,3,1777674.32,1,1,0,1,1,0
11,12,130150.47,0,1,0,1,1,0
8,23,153170.72,0,0,0,1,1,0
7,12,26069.27,0,1,0,1,1,0
22,19,7603589.38,1,1,0,1,1,0
26,6,2582642.18,1,1,0,1,1,0
14,19,2271.41,0,0,0,1,0,1
6,12,5736.03,0,0,0,1,0,1
2,18,229355.54,0,1,0,1,1,0
27,5,2433009.28,1,1,0,1,1,0
29,20,255557.12,1,1,0,1,1,0
2,15,9753.17,0,0,0,1,1,0
15,15,10459.34,0,0,0,1,1,0
7,7,258103.59,1,1,0,1,1,0
1,17,102857.07,0,1,0,1,1,0
1,7,164.0,1,0,1,1,1,0
10,12,37424.65,0,0,0,1,0,1
25,10,2581549.92,1,1,0,1,1,0
28,9,24853.41,1,1,0,1,1,0
10,18,4328.5,0,0,0,1,0,1
17,20,30832.79,0,1,0,1,1,0
7,24,7334.36,0,0,0,1,0,1
4,10,10000000.0,1,1,0,1,1,0
3,17,126690.14,1,1,0,1,1,0
30,8,1820864.64,1,0,1,1,1,0
11,10,4791.4,0,0,0,1,0,1
7,17,1061878.96,0,0,1,1,1,0
8,16,96286.54,1,0,1,1,1,0
17,10,2209.53,0,1,0,1,1,0
23,9,266546.68,1,0,1,1,1,0
2,14,72380.67,0,0,0,1,1,0
7,20,175267.61,1,0,1,1,1,0
10,20,52286.37,0,1,0,1,1,0
1,20,55303.59,0,1,0,1,1,0
29,23,665676.43,1,1,0,1,1,0
25,15,111764.7,1,0,1,1,1,0
6,19,5322.99,0,0,0,1,0,1
29,11,73929.99,1,1,0,1,1,0
9,17,119655.26,0,1,0,1,1,0
31,8,252667.75,1,0,1,1,1,0
10,11,335870.78,0,1,0,1,1,0
1,19,447120.51,0,1,0,1,1,0
23,6,1390332.39,1,0,1,1,1,0
6,16,3602.96,0,1,0,1,1,0
10,19,160943.3,0,0,0,1,1,0
2,20,1649818.97,1,0,1,1,1,0
19,20,7578130.45,1,1,0,1,1,0
30,2,9097679.75,1,1,0,1,1,0
8,16,403680.42,0,1,0,1,1,0
16,18,6805.7,0,0,0,1,0,1
23,23,3774777.76,1,1,0,1,1,0
21,21,824841.09,1,0,1,1,1,0
8,10,27908.14,0,0,0,1,0,1
11,10,18359.74,0,0,0,1,0,1
24,12,1246169.57,1,1,0,1,1,0
8,20,88656.48,0,1,0,1,1,0
22,3,227304.91,1,1,0,1,1,0
11,15,370679.68,0,1,0,1,1,0
7,21,798007.45,1,1,0,1,1,0
7,17,502011.29,0,1,0,1,1,0
29,8,2651994.1,1,1,0,1,1,0
14,16,975389.94,1,1,0,1,1,0
9,17,4766.88,0,0,0,1,0,1
19,10,9065.34,1,1,0,1,1,0
7,18,313029.51,0,1,0,1,1,0
17,20,126061.45,1,0,1,1,1,0
15,12,142715.07,1,1,0,1,1,0
7,17,8720558.46,1,1,0,1,1,0
21,9,4241.44,1,0,1,1,1,0
27,16,87698.36,1,1,0,1,1,0
2,20,172906.16,0,0,0,1,1,0
10,15,210346.41,0,1,0,1,1,0
12,19,334260.95,0,1,0,1,1,0
28,1,963966.56,1,1,0,1,1,0
20,1,145482.09,1,1,0,1,1,0
6,20,168117.29,0,0,1,1,1,0
11,17,201877.9,0,0,0,1,1,0
1,13,38544.42,0,1,0,1,1,0
19,12,3752520.6,1,0,1,1,1,0
7,20,7355.71,0,0,0,1,0,1
3,24,2947783.87,1,1,0,1,1,0
8,17,18102.5,0,0,0,1,0,1
25,6,781988.85,1,1,0,1,1,0
31,18,814689.88,1,0,1,1,1,0
9,9,1093.15,0,1,0,1,1,0
25,10,10000000.0,1,0,1,1,1,0
30,11,15371.72,1,1,0,1,1,0
10,18,120385.1,1,0,1,1,1,0
10,19,97212.26,0,1,0,1,1,0
17,12,2189170.39,1,0,1,1,1,0
7,14,158750.42,0,1,0,1,1,0
6,7,829012.31,1,1,0,1,1,0
22,16,227445.02,0,0,0,1,1,0
10,20,102195.08,0,0,0,1,1,0
17,12,25742.87,0,0,0,1,0,1
10,22,512103.81,0,0,1,1,1,0
17,19,2178303.49,1,0,1,1,1,0
14,23,1495203.8,1,0,1,1,1,0
7,11,1776.44,0,0,0,1,0,1
11,20,30936.33,0,1,0,1,1,0
6,9,35648.86,0,1,0,1,1,0
19,1,1191183.65,1,1,0,1,1,0
9,19,19015.01,0,0,0,1,0,1
1,10,2662734.59,1,0,1,1,1,0
2,15,18887.0,1,0,1,1,1,0
5,11,418691.02,1,0,1,1,1,0
21,21,9301213.46,1,1,0,1,1,0
1,12,2858.74,0,0,0,1,0,1
9,13,188473.09,1,1,0,1,1,0
11,2,4058.11,0,0,0,1,0,1
15,11,8172.09,0,0,0,1,0,1
16,4,34162.97,1,0,1,1,1,0
13,21,3864.45,0,0,0,1,0,1
27,11,182739.36,1,0,1,1,1,0
2,7,587031.2,1,0,1,1,1,0
9,20,165925.37,1,1,0,1,1,0
8,16,100288.12,0,0,0,1,1,0
28,18,113336.41,1,0,1,1,1,0
7,11,3851.42,0,0,0,1,0,1
15,20,3870.69,0,0,0,1,0,1
29,20,880661.14,1,1,0,1,1,0
25,24,1649039.58,1,1,0,1,1,0
9,16,449732.2,0,0,1,1,1,0
2,20,6796.58,0,0,0,1,0,1
2,14,1788412.38,0,0,1,1,1,0
14,13,115600.22,0,1,0,1,1,0
9,12,136112.1,0,1,0,1,1,0
8,4,70072.66,1,1,0,1,1,0
4,15,115461.48,1,0,1,1,1,0
15,13,34809.99,0,0,0,1,0,1
14,21,1263573.2,0,0,1,1,1,0
16,22,2870.11,0,0,0,1,0,1
27,4,709950.57,1,0,1,1,1,0
17,10,33920.5,0,0,0,1,0,1
28,8,494446.94,1,1,0,1,1,0
13,16,193449.24,0,1,0,1,1,0
9,5,1961426.59,1,0,1,1,1,0
31,6,316882.94,1,0,1,1,1,0
17,18,247769.44,0,1,0,1,1,0
10,21,14813.12,0,1,0,1,1,0
1,16,31074.0,1,1,0,1,1,0
16,18,6347.23,0,0,0,1,0,1
8,19,1080990.52,0,0,1,1,1,0
22,7,1367070.94,1,0,1,1,1,0
11,16,40231.56,1,0,1,1,1,0
14,13,212464.42,0,1,0,1,1,0
15,13,801002.38,0,1,0,1,1,0
1,13,306233.04,0,0,0,1,1,0
29,8,10000000.0,1,1,0,1,1,0
13,23,2479691.37,1,0,1,1,1,0
25,13,164296.85,1,1,0,1,1,0
21,9,1189986.88,1,1,0,1,1,0
2,14,21367.0,1,1,0,1,1,0
16,16,57623.31,0,0,0,1,0,1
11,10,52795.24,1,1,0,1,1,0
19,2,2040374.55,1,0,1,1,1,0
11,16,8132.83,0,0,0,1,0,1
16,5,916644.03,1,0,1,1,1,0
20,8,336917.97,1,1,0,1,1,0
16,15,667733.81,1,0,1,1,1,0
13,16,633675.93,0,0,1,1,1,0
15,23,430510.85,0,0,1,1,1,0
19,15,3339489.46,1,1,0,1,1,0
28,20,307455.42,1,0,1,1,1,0
14,2,259538.86,0,0,1,1,1,0
12,5,1314897.11,1,0,1,1,1,0
2,14,978327.76,0,0,1,1,1,0
11,14,6409.36,0,0,0,1,0,1
1,14,7443.58,0,0,0,1,0,1
10,9,151990.67,0,0,0,1,1,0
16,15,4959.76,0,0,0,1,0,1
7,22,14244.63,0,0,0,1,0,1
2,10,523066.4,0,1,0,1,1,0
4,13,1529614.71,1,0,1,1,1,0
7,19,254492.12,0,1,0,1,1,0
1,8,29707.86,1,0,1,1,1,0
9,11,292637.56,0,1,0,1,1,0
19,15,834592.4,1,1,0,1,1,0
2,17,133273.99,0,0,0,1,1,0
20,14,8177.04,1,0,1,1,1,0
2,14,154009.03,0,1,0,1,1,0
15,17,39021.64,0,0,0,1,0,1
1,18,91563.79,0,0,0,1,1,0
13,24,117345.35,1,1,0,1,1,0
31,6,3547010.54,1,0,1,1,1,0
15,14,110044.65,0,0,0,1,1,0
7,14,18201.23,0,1,0,1,1,0
2,22,126157.68,0,0,0,1,1,0
26,13,51589.87,1,1,0,1,1,0
25,2,60633.76,1,1,0,1,1,0
11,18,217404.04,0,1,0,1,1,0
13,19,13757.67,0,0,0,1,0,1
8,16,90346.05,1,1,0,1,1,0
1,19,146954.91,0,1,0,1,1,0
14,19,159796.91,0,1,0,1,1,0
12,18,86848.99,0,0,0,1,1,0
1,19,10000000.0,1,1,0,1,1,0
15,20,6173.56,0,0,0,1,1,0
1,18,15880.68,0,0,0,1,0,1
17,14,87400.76,0,1,0,1,1,0
8,4,1116508.49,1,1,0,1,1,0
1,10,59835.0,1,0,1,1,1,0
16,16,111056.8,0,1,0,1,1,0
8,18,58636.65,0,1,0,1,1,0
13,19,272703.9,0,0,0,1,1,0
12,13,215852.99,0,0,0,1,1,0
7,13,6366.81,0,0,0,1,0,1
26,24,2626957.79,1,0,1,1,1,0
19,11,348915.96,1,1,0,1,1,0
14,18,9198459.96,1,1,0,1,1,0
12,5,3042111.54,1,1,0,1,1,0
12,12,124696.98,1,1,0,1,1,0
23,22,85303.24,1,1,0,1,1,0
11,19,212079.6,0,1,0,1,1,0
6,19,25064.26,0,0,0,1,0,1
17,18,114350.52,0,0,0,1,1,0
31,21,10000000.0,1,0,1,1,1,0
16,12,31069.31,0,1,0,1,1,0
2,15,152042.16,1,1,0,1,1,0
2,10,428239.03,1,1,0,1,1,0
2,21,6386.33,0,0,0,1,0,1
8,9,12045.06,0,0,0,1,0,1
7,14,7641.52,0,0,0,1,0,1
24,9,2763025.35,1,0,1,1,1,0
24,21,116576.66,0,0,0,1,1,0
16,13,243213.14,0,1,0,1,1,0
22,18,146908.38,1,0,1,1,1,0
8,9,178503.45,1,1,0,1,1,0
1,19,110641.47,0,0,0,1,1,0
13,6,290090.57,1,0,1,1,1,0
11,17,11160.61,0,0,0,1,0,1
16,12,106457.33,0,0,0,1,1,0
12,15,145982.36,1,0,1,1,1,0
8,6,250223.24,1,0,1,1,1,0
8,11,445705.76,1,1,0,1,1,0
18,14,87381.78,1,0,1,1,1,0
8,15,209794.61,0,0,0,1,1,0
2,10,383998.51,0,0,0,1,1,0
14,19,6090.79,0,0,0,1,0,1
13,4,21859.86,1,1,0,1,1,0
15,10,230972.4,0,0,0,1,1,0
6,12,190737.49,1,1,0,1,1,0
19,6,455014.69,1,1,0,1,1,0
4,8,972920.87,1,0,1,1,1,0
8,21,275680.92,0,1,0,1,1,0
19,2,32671.88,1,1,0,1,1,0
13,23,8589704.49,1,0,1,1,1,0
7,19,7581.49,0,0,0,1,0,1
14,23,69961.19,0,1,0,1,1,0
9,20,31593.95,1,0,1,1,1,0
27,18,20281.44,1,1,0,1,1,0
10,2,494453.52,1,0,1,1,1,0
7,19,6985.33,0,0,0,1,0,1
10,22,134313.22,1,1,0,1,1,0
8,10,27995.77,0,0,0,1,0,1
21,23,3846.34,0,0,0,1,0,1
29,15,203609.14,0,0,0,1,1,0
11,16,8850.86,0,0,0,1,0,1
29,22,715662.13,1,1,0,1,1,0
28,5,119.65,1,0,1,1,1,0
7,10,1581441.8,1,0,1,1,1,0
6,14,725227.35,0,0,1,1,1,0
25,19,816452.19,1,0,1,1,1,0
25,6,781988.85,1,0,1,1,1,0
28,5,598426.68,1,1,0,1,1,0
1,21,25631.01,0,1,0,1,1,0
16,22,11903.72,0,0,0,1,0,1
18,7,37766.23,1,1,0,1,1,0
13,18,99909.0,0,1,0,1,1,0
4,17,766631.82,1,0,1,1,1,0
13,12,107515.98,0,1,0,1,1,0
11,15,62378.67,0,0,0,1,1,0
